1.62	-1.34	4.25
2.41	-1.83	4.96
2.12	0.85	4.34
2.24	-1.36	3.43
1.24	-2.31	4.36
2.1	-1.12	4.77
2.39	-2.39	4.55
2.72	0.84	4.54
2.6	-2.35	3.44
2.9	0.93	4.16
2.9	0.77	4.21
1.89	0.84	4.61
2.39	-2.20	4.7
2.53	-2.1	3.0
1.81	-1.79	4.1
2.67	-2.30	4.59
2.50	-1.44	3.58
2.1	0.67	5.21
1.84	-1.74	4.69
1.73	0.98	3.54
2.34	-1.85	4.69
1.73	-1.95	4.13
2.30	-1.91	4.12
2.64	-1.92	3.81
1.17	-1.38	3.52
2.26	0.43	4.49
1.89	-1.9	4.16
1.93	-1.94	4.63
3.15	-1.99	4.59
1.92	0.97	4.95
1.18	-1.88	3.82
2.62	-1.11	5.18
1.67	-1.23	4.65
1.96	-1.39	4.4
2.51	-1.37	3.50
2.4	-2.39	4.0
2.65	-1.48	3.99
0.92	-1.87	4.82
2.30	-1.74	2.91
1.77	-2.6	4.32
2.48	-1.81	4.85
1.8	0.62	5.6
2.13	-1.77	4.14
1.66	-1.56	4.12
1.85	-1.53	4.72
2.2	-2.0	3.75
2.1	-1.96	3.74
2.42	-2.9	4.50
2.0	-2.17	3.29
0.66	-1.78	4.8
1.82	-1.63	2.87
1.92	-1.81	5.2
1.0	-2.18	4.41
1.88	-1.48	4.46
1.90	-2.40	4.61
1.29	-1.76	3.54
2.31	-1.40	3.87
2.3	-2.47	3.53
0.32	-2.77	4.74
2.29	-1.51	4.4
2.1	-1.52	3.74
1.10	-1.31	4.19
1.75	-2.48	4.56
1.53	-1.26	5.14
2.51	-2.71	5.24
1.96	-2.8	3.18
1.63	-1.36	4.41
1.83	-2.17	4.92
1.61	-1.14	4.65
2.93	-1.78	3.28
2.7	-1.49	4.78
2.80	-1.10	3.99
2.30	-1.4	5.14
2.12	-1.44	3.25
1.70	-1.62	4.78
2.29	0.94	4.38
1.49	-1.95	3.97
2.60	-1.2	3.88
2.34	-1.97	4.19
1.59	-1.27	4.8
1.75	0.56	4.82
2.17	-1.62	4.51
1.67	-2.43	3.94
1.19	-1.86	4.20
2.27	-1.89	3.85
1.65	-2.15	4.22
1.91	-1.92	4.49
2.3	-1.75	4.52
1.74	-2.25	3.84
0.81	-1.51	4.76
2.69	0.98	3.56
1.91	-1.44	4.12
2.14	-2.51	4.52
2.39	-1.19	4.5
2.11	-2.24	4.99
1.56	-1.71	3.85
0.73	0.84	4.34
2.1	-1.83	5.45
1.47	-1.74	3.92
2.93	0.99	4.22
2.88	-2.21	3.85
2.46	-1.82	4.75
1.88	-1.42	4.21
1.93	0.89	4.20
2.93	-1.76	3.91
2.58	-1.24	3.93
2.16	-2.12	3.55
2.1	-2.23	5.10
1.33	-1.96	4.88
2.30	-1.82	3.99
1.59	-1.67	5.2
2.27	-2.66	4.34
2.42	0.52	4.34
1.94	-2.66	5.32
1.75	0.82	3.33
2.26	-1.88	4.48
2.1	-1.2	4.37
2.19	-2.7	3.77
2.72	0.72	3.92
2.66	-1.33	4.18
2.8	0.87	5.17
3.25	0.98	3.97
2.32	-1.10	4.32
2.20	-1.67	4.46
1.52	-2.57	4.45
1.51	-2.35	4.40
2.26	0.26	4.78
2.59	-1.19	3.71
1.85	-1.63	4.17
1.88	-1.47	4.66
1.74	0.79	3.95
2.66	-2.9	4.16
2.36	-1.52	5.21
1.79	-1.86	4.37
1.41	-1.35	4.69
1.61	-2.54	3.92
2.86	-1.15	5.13
1.88	-1.25	4.12
1.92	-1.42	3.92
2.9	0.69	4.96
2.4	0.62	5.3
2.22	-1.64	3.68
1.4	-2.0	4.55
2.97	-1.83	5.12
1.96	-1.47	3.94
1.96	-1.26	4.73
0.94	-1.61	4.34
2.18	-2.40	4.30
1.55	-2.37	4.80
2.5	-1.39	3.76
2.7	-2.71	4.40
1.81	-1.42	4.81
2.20	-1.79	4.40
1.84	-1.67	4.76
2.4	-2.46	5.66
2.37	-2.1	4.82
1.47	-1.40	5.38
1.56	-1.90	5.21
1.34	-1.40	3.94
2.48	-1.96	4.3
1.57	-2.27	6.8
2.17	-2.34	3.97
1.61	-2.45	4.12
1.32	-1.57	4.75
1.83	-2.25	4.19
2.29	-2.3	5.21
2.16	-2.7	3.92
2.9	-1.42	4.0
2.83	0.64	4.76
1.48	-1.17	3.93
2.36	-1.30	3.98
2.0	0.75	4.78
2.45	-1.20	4.13
1.65	-1.12	4.33
2.87	-1.47	4.49
1.80	-1.43	3.64
2.9	-1.75	3.54
1.28	-2.35	4.21
1.25	0.87	5.18
1.98	-1.55	3.89
1.78	-1.49	4.80
1.46	-2.26	4.90
1.83	0.24	4.35
2.70	-1.19	4.35
1.84	-1.99	3.59
2.49	-1.38	2.95
2.64	-1.41	5.17
2.54	-1.35	4.54
2.5	-1.47	4.47
2.64	0.71	4.38
2.77	-1.45	4.2
2.3	-1.20	4.76
1.53	0.13	4.74
1.68	-2.13	3.15
2.12	-1.20	4.56
1.2	-1.63	4.86
1.76	-1.25	3.99
2.5	-2.34	4.95
2.8	-1.64	3.83
2.3	-1.54	3.26
3.11	-1.51	3.28
2.85	0.91	3.84
2.53	-1.35	4.48
2.60	0.7	4.9
2.73	-1.89	4.20
2.29	-2.8	4.83
2.84	0.71	4.44
2.95	-1.67	3.91
1.71	-1.82	4.49
2.34	-1.32	3.76
2.24	-2.14	4.5
1.96	-1.19	4.1
1.79	-1.89	4.17
1.55	-1.93	4.54
2.51	-1.42	4.5
1.88	-1.5	4.65
1.49	-1.70	4.93
1.63	-1.64	3.92
2.44	-1.56	4.13
2.24	-1.75	4.29
2.30	-1.86	4.61
1.88	-1.19	4.41
1.92	-1.3	4.26
1.54	0.77	4.45
2.22	-1.92	4.91
1.84	-1.50	4.50
2.6	-2.61	3.71
2.17	-2.64	3.74
2.18	-2.34	4.19
2.58	-2.13	4.73
2.40	-1.43	4.71
1.76	-1.66	4.35
1.75	-1.11	3.84
2.36	-1.99	3.92
2.57	-2.37	5.34
2.53	-2.11	4.76
1.45	-1.51	3.72
2.87	-1.99	3.84
2.7	-2.21	4.55
2.50	-2.55	3.88
2.24	-1.29	3.97
1.33	-1.82	4.69
2.66	-1.82	5.25
1.54	-2.6	4.99
1.22	-1.49	4.67
2.7	-2.5	5.2
1.59	-2.7	4.80
2.56	-1.34	3.84
2.27	-1.6	4.40
2.30	-1.75	4.18
2.63	-1.33	4.82
2.19	-1.76	3.91
1.60	-1.23	4.24
